antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Iris-setosa', 'petal_length_低', 'petal_width_低', 'sepal_width_高'})",frozenset({'sepal_length_低'}),0.21333333333333335,0.3466666666666667,0.18,0.8437499999999999,2.4338942307692304,1.0,0.10604444444444443,4.18133333333333,0.7489014438166981,0.4736842105263157,0.7608418367346937,0.6814903846153846
"frozenset({'petal_length_低', 'sepal_width_高'})","frozenset({'sepal_length_低', 'Iris-setosa'})",0.21333333333333335,0.3,0.18,0.8437499999999999,2.8124999999999996,1.0,0.11599999999999999,4.479999999999997,0.8192090395480227,0.54,0.7767857142857143,0.7218749999999999
"frozenset({'Iris-setosa', 'sepal_width_高'})","frozenset({'sepal_length_低', 'petal_length_低'})",0.21333333333333335,0.3,0.18,0.8437499999999999,2.8124999999999996,1.0,0.11599999999999999,4.479999999999997,0.8192090395480227,0.54,0.7767857142857143,0.7218749999999999
"frozenset({'Iris-setosa', 'petal_length_低', 'sepal_width_高'})",frozenset({'sepal_length_低'}),0.21333333333333335,0.3466666666666667,0.18,0.8437499999999999,2.4338942307692304,1.0,0.10604444444444443,4.18133333333333,0.7489014438166981,0.4736842105263157,0.7608418367346937,0.6814903846153846
"frozenset({'Iris-setosa', 'sepal_width_高'})",frozenset({'sepal_length_低'}),0.21333333333333335,0.3466666666666667,0.18,0.8437499999999999,2.4338942307692304,1.0,0.10604444444444443,4.18133333333333,0.7489014438166981,0.4736842105263157,0.7608418367346937,0.6814903846153846
"frozenset({'petal_length_低', 'sepal_width_高'})",frozenset({'sepal_length_低'}),0.21333333333333335,0.3466666666666667,0.18,0.8437499999999999,2.4338942307692304,1.0,0.10604444444444443,4.18133333333333,0.7489014438166981,0.4736842105263157,0.7608418367346937,0.6814903846153846
"frozenset({'petal_length_中', 'sepal_length_中'})","frozenset({'petal_width_中', 'Iris-versicolor'})",0.24666666666666667,0.32,0.20666666666666667,0.8378378378378378,2.618243243243243,1.0,0.1277333333333333,4.1933333333333325,0.8204396231801312,0.5740740740740741,0.7615262321144676,0.7418355855855856
"frozenset({'sepal_length_中', 'petal_length_中'})",frozenset({'petal_width_中'}),0.24666666666666667,0.3466666666666667,0.20666666666666667,0.8378378378378378,2.416839916839917,1.0,0.12115555555555554,4.028888888888889,0.7781901227519269,0.5344827586206896,0.7517926089354661,0.716995841995842
"frozenset({'sepal_length_中', 'Iris-virginica'})",frozenset({'petal_width_高'}),0.12,0.32,0.1,0.8333333333333334,2.6041666666666665,1.0,0.06160000000000001,4.080000000000001,0.7000000000000001,0.2941176470588236,0.7549019607843139,0.5729166666666667
frozenset({'petal_width_高'}),"frozenset({'petal_length_高', 'Iris-virginica'})",0.32,0.29333333333333333,0.26666666666666666,0.8333333333333333,2.840909090909091,1.0,0.1728,4.239999999999998,0.9529411764705884,0.7692307692307693,0.7641509433962264,0.8712121212121211
"frozenset({'sepal_width_中', 'petal_width_高'})","frozenset({'petal_length_高', 'sepal_length_高'})",0.14666666666666667,0.21333333333333335,0.12,0.8181818181818181,3.835227272727272,1.0,0.0887111111111111,4.326666666666665,0.8663194444444444,0.5,0.768875192604006,0.690340909090909
"frozenset({'sepal_width_中', 'petal_width_高'})",frozenset({'sepal_length_高'}),0.14666666666666667,0.28,0.12,0.8181818181818181,2.9220779220779214,1.0,0.07893333333333333,3.9599999999999986,0.7708333333333334,0.3913043478260869,0.7474747474747474,0.6233766233766234
"frozenset({'sepal_width_中', 'petal_width_高'})","frozenset({'petal_length_高', 'Iris-virginica'})",0.14666666666666667,0.29333333333333333,0.12,0.8181818181818181,2.789256198347107,1.0,0.07697777777777777,3.8866666666666654,0.751736111111111,0.375,0.7427101200686106,0.6136363636363635
"frozenset({'sepal_width_中', 'Iris-virginica'})","frozenset({'petal_length_高', 'sepal_length_高', 'petal_width_高'})",0.14,0.20666666666666667,0.11333333333333333,0.8095238095238094,3.9170506912442393,1.0,0.08439999999999999,4.164999999999997,0.8659370725034199,0.4857142857142857,0.7599039615846337,0.6789554531490014
"frozenset({'Iris-virginica', 'sepal_width_低'})",frozenset({'petal_length_高'}),0.14,0.30666666666666664,0.11333333333333333,0.8095238095238094,2.639751552795031,1.0,0.07039999999999999,3.6399999999999983,0.7222982216142271,0.34,0.7252747252747251,0.5895445134575569
"frozenset({'sepal_width_中', 'Iris-virginica'})","frozenset({'sepal_length_高', 'petal_width_高'})",0.14,0.20666666666666667,0.11333333333333333,0.8095238095238094,3.9170506912442393,1.0,0.08439999999999999,4.164999999999997,0.8659370725034199,0.4857142857142857,0.7599039615846337,0.6789554531490014
"frozenset({'petal_width_中', 'sepal_length_中'})",frozenset({'sepal_width_低'}),0.23333333333333334,0.38,0.18666666666666668,0.8,2.1052631578947367,1.0,0.098,3.1000000000000005,0.6847826086956522,0.43750000000000006,0.6774193548387097,0.6456140350877193
frozenset({'Iris-virginica'}),"frozenset({'petal_length_高', 'petal_width_高'})",0.3333333333333333,0.2733333333333333,0.26666666666666666,0.8,2.9268292682926833,1.0,0.17555555555555558,3.633333333333334,0.9875,0.784313725490196,0.724770642201835,0.8878048780487806
"frozenset({'petal_width_中', 'Iris-versicolor', 'sepal_length_中'})",frozenset({'sepal_width_低'}),0.21333333333333335,0.38,0.16666666666666666,0.7812499999999999,2.0559210526315788,1.0,0.08559999999999998,2.8342857142857127,0.6528813559322033,0.3906249999999999,0.6471774193548385,0.609923245614035
"frozenset({'petal_width_中', 'sepal_length_中', 'petal_length_中'})",frozenset({'sepal_width_低'}),0.20666666666666667,0.38,0.16,0.7741935483870968,2.037351443123939,1.0,0.08146666666666667,2.7457142857142856,0.6418067226890757,0.37500000000000006,0.63579604578564,0.597623089983022
"frozenset({'petal_width_中', 'Iris-versicolor', 'petal_length_中', 'sepal_length_中'})",frozenset({'sepal_width_低'}),0.20666666666666667,0.38,0.16,0.7741935483870968,2.037351443123939,1.0,0.08146666666666667,2.7457142857142856,0.6418067226890757,0.37500000000000006,0.63579604578564,0.597623089983022
"frozenset({'petal_width_中', 'petal_length_中', 'sepal_length_中'})","frozenset({'Iris-versicolor', 'sepal_width_低'})",0.20666666666666667,0.22666666666666666,0.16,0.7741935483870968,3.415559772296015,1.0,0.11315555555555556,3.4247619047619042,0.8914565826330533,0.5853658536585367,0.7080088987764183,0.7400379506641366
"frozenset({'sepal_width_中', 'petal_width_高'})","frozenset({'sepal_length_高', 'Iris-virginica'})",0.14666666666666667,0.20666666666666667,0.11333333333333333,0.7727272727272727,3.7390029325513194,1.0,0.08302222222222222,3.4906666666666664,0.8584558823529413,0.4722222222222222,0.7135217723453018,0.6605571847507331
"frozenset({'sepal_width_中', 'petal_width_高'})","frozenset({'petal_length_高', 'sepal_length_高', 'Iris-virginica'})",0.14666666666666667,0.20666666666666667,0.11333333333333333,0.7727272727272727,3.7390029325513194,1.0,0.08302222222222222,3.4906666666666664,0.8584558823529413,0.4722222222222222,0.7135217723453018,0.6605571847507331
frozenset({'sepal_width_高'}),"frozenset({'Iris-setosa', 'petal_length_低'})",0.28,0.3333333333333333,0.21333333333333335,0.7619047619047619,2.2857142857142856,1.0,0.12000000000000001,2.8,0.78125,0.5333333333333334,0.6428571428571428,0.700952380952381
frozenset({'sepal_length_高'}),frozenset({'petal_length_高'}),0.28,0.30666666666666664,0.21333333333333335,0.7619047619047619,2.4844720496894412,1.0,0.12746666666666667,2.9119999999999995,0.829861111111111,0.5714285714285715,0.6565934065934066,0.7287784679089027
frozenset({'sepal_width_高'}),frozenset({'petal_length_低'}),0.28,0.3333333333333333,0.21333333333333335,0.7619047619047619,2.2857142857142856,1.0,0.12000000000000001,2.8,0.78125,0.5333333333333334,0.6428571428571428,0.700952380952381
frozenset({'sepal_width_高'}),frozenset({'Iris-setosa'}),0.28,0.3333333333333333,0.21333333333333335,0.7619047619047619,2.2857142857142856,1.0,0.12000000000000001,2.8,0.78125,0.5333333333333334,0.6428571428571428,0.700952380952381
frozenset({'sepal_width_高'}),frozenset({'petal_width_低'}),0.28,0.3333333333333333,0.21333333333333335,0.7619047619047619,2.2857142857142856,1.0,0.12000000000000001,2.8,0.78125,0.5333333333333334,0.6428571428571428,0.700952380952381
frozenset({'sepal_width_高'}),"frozenset({'Iris-setosa', 'petal_width_低'})",0.28,0.3333333333333333,0.21333333333333335,0.7619047619047619,2.2857142857142856,1.0,0.12000000000000001,2.8,0.78125,0.5333333333333334,0.6428571428571428,0.700952380952381
frozenset({'sepal_width_高'}),"frozenset({'petal_length_低', 'petal_width_低'})",0.28,0.3333333333333333,0.21333333333333335,0.7619047619047619,2.2857142857142856,1.0,0.12000000000000001,2.8,0.78125,0.5333333333333334,0.6428571428571428,0.700952380952381
frozenset({'sepal_width_高'}),"frozenset({'Iris-setosa', 'petal_length_低', 'petal_width_低'})",0.28,0.3333333333333333,0.21333333333333335,0.7619047619047619,2.2857142857142856,1.0,0.12000000000000001,2.8,0.78125,0.5333333333333334,0.6428571428571428,0.700952380952381
"frozenset({'sepal_length_高', 'sepal_width_中'})",frozenset({'petal_length_高'}),0.16666666666666666,0.30666666666666664,0.12666666666666668,0.7600000000000001,2.478260869565218,1.0,0.07555555555555557,2.8888888888888906,0.7157894736842105,0.36538461538461553,0.6538461538461541,0.5865217391304349
"frozenset({'Iris-versicolor', 'sepal_length_中'})","frozenset({'petal_width_中', 'sepal_width_低'})",0.22,0.24666666666666667,0.16666666666666666,0.7575757575757576,3.071253071253071,1.0,0.11239999999999999,3.1075,0.8646153846153845,0.5555555555555555,0.6781979082864038,0.7166257166257166
"frozenset({'Iris-versicolor', 'sepal_length_中'})",frozenset({'sepal_width_低'}),0.22,0.38,0.16666666666666666,0.7575757575757576,1.9936204146730463,1.0,0.08306666666666665,2.5575,0.6389743589743588,0.3846153846153846,0.6089931573802542,0.5980861244019139
"frozenset({'petal_width_中', 'sepal_width_低'})",frozenset({'sepal_length_中'}),0.24666666666666667,0.37333333333333335,0.18666666666666668,0.7567567567567568,2.027027027027027,1.0,0.09457777777777777,2.576296296296297,0.6725663716814159,0.4307692307692308,0.6118458884416331,0.6283783783783784
"frozenset({'sepal_length_中', 'sepal_width_低'})",frozenset({'petal_width_中'}),0.24666666666666667,0.3466666666666667,0.18666666666666668,0.7567567567567568,2.182952182952183,1.0,0.10115555555555555,2.6859259259259263,0.7193426042983565,0.4590163934426229,0.6276889134031992,0.6476091476091477
"frozenset({'petal_length_高', 'petal_width_高'})",frozenset({'sepal_length_高'}),0.2733333333333333,0.28,0.20666666666666667,0.7560975609756098,2.700348432055749,1.0,0.13013333333333332,2.952,0.8665285587451909,0.5961538461538461,0.6612466124661247,0.7470963995354238
"frozenset({'Iris-versicolor', 'petal_length_中', 'sepal_length_中'})","frozenset({'petal_width_中', 'sepal_width_低'})",0.21333333333333335,0.24666666666666667,0.16,0.75,3.0405405405405403,1.0,0.10737777777777777,3.013333333333333,0.8531073446327684,0.5333333333333332,0.668141592920354,0.6993243243243243
"frozenset({'Iris-versicolor', 'petal_length_中', 'sepal_length_中'})",frozenset({'sepal_width_低'}),0.21333333333333335,0.38,0.16,0.75,1.9736842105263157,1.0,0.07893333333333333,2.48,0.6271186440677966,0.36923076923076925,0.5967741935483871,0.5855263157894737
"frozenset({'petal_width_中', 'Iris-versicolor', 'sepal_length_中'})","frozenset({'petal_length_中', 'sepal_width_低'})",0.21333333333333335,0.24666666666666667,0.16,0.75,3.0405405405405403,1.0,0.10737777777777777,3.013333333333333,0.8531073446327684,0.5333333333333332,0.668141592920354,0.6993243243243243
"frozenset({'petal_length_高', 'petal_width_高', 'Iris-virginica'})",frozenset({'sepal_length_高'}),0.26666666666666666,0.28,0.2,0.75,2.6785714285714284,1.0,0.12533333333333335,2.88,0.8545454545454545,0.576923076923077,0.6527777777777778,0.7321428571428572
frozenset({'sepal_length_高'}),"frozenset({'petal_length_高', 'petal_width_高'})",0.28,0.2733333333333333,0.20666666666666667,0.738095238095238,2.700348432055749,1.0,0.13013333333333332,2.774545454545454,0.8745519713261649,0.5961538461538461,0.639580602883355,0.7470963995354238
frozenset({'sepal_length_高'}),frozenset({'Iris-virginica'}),0.28,0.3333333333333333,0.20666666666666667,0.738095238095238,2.2142857142857144,1.0,0.11333333333333333,2.545454545454545,0.7616487455197133,0.5081967213114754,0.607142857142857,0.679047619047619
frozenset({'sepal_length_高'}),"frozenset({'petal_length_高', 'Iris-virginica'})",0.28,0.29333333333333333,0.20666666666666667,0.738095238095238,2.516233766233766,1.0,0.12453333333333333,2.6981818181818173,0.8369175627240144,0.5636363636363636,0.6293800539083557,0.7213203463203464
frozenset({'sepal_length_高'}),frozenset({'petal_width_高'}),0.28,0.32,0.20666666666666667,0.738095238095238,2.3065476190476186,1.0,0.11706666666666665,2.5963636363636353,0.7867383512544802,0.5254237288135591,0.6148459383753501,0.6919642857142857
"frozenset({'Iris-versicolor', 'sepal_width_低'})",frozenset({'sepal_length_中'}),0.22666666666666666,0.37333333333333335,0.16666666666666666,0.7352941176470588,1.96953781512605,1.0,0.08204444444444443,2.367407407407407,0.6365517241379309,0.3846153846153846,0.5775969962453065,0.590861344537815
"frozenset({'petal_width_中', 'Iris-versicolor', 'sepal_width_低'})",frozenset({'sepal_length_中'}),0.22666666666666666,0.37333333333333335,0.16666666666666666,0.7352941176470588,1.96953781512605,1.0,0.08204444444444443,2.367407407407407,0.6365517241379309,0.3846153846153846,0.5775969962453065,0.590861344537815
"frozenset({'Iris-versicolor', 'sepal_width_低'})","frozenset({'petal_width_中', 'sepal_length_中'})",0.22666666666666666,0.23333333333333334,0.16666666666666666,0.7352941176470588,3.1512605042016806,1.0,0.11377777777777777,2.8962962962962955,0.8827586206896552,0.5681818181818181,0.6547314578005116,0.7247899159663864
"frozenset({'petal_length_高', 'petal_width_高'})","frozenset({'sepal_length_高', 'Iris-virginica'})",0.2733333333333333,0.20666666666666667,0.2,0.7317073170731708,3.540519276160504,1.0,0.14351111111111112,2.956969696969698,0.9874617737003057,0.7142857142857144,0.6618159458905515,0.849724626278521
"frozenset({'sepal_length_中', 'petal_length_中'})",frozenset({'sepal_width_低'}),0.24666666666666667,0.38,0.18,0.7297297297297297,1.9203413940256044,1.0,0.08626666666666666,2.294,0.6361848574237954,0.4029850746268656,0.5640802092414995,0.6017069701280228
"frozenset({'petal_length_中', 'sepal_width_低'})",frozenset({'sepal_length_中'}),0.24666666666666667,0.37333333333333335,0.18,0.7297297297297297,1.9546332046332044,1.0,0.08791111111111109,2.3186666666666667,0.6483120288430022,0.40909090909090906,0.5687176538240367,0.6059362934362934
"frozenset({'sepal_length_中', 'sepal_width_低'})",frozenset({'petal_length_中'}),0.24666666666666667,0.36,0.18,0.7297297297297297,2.027027027027027,1.0,0.09119999999999999,2.368,0.6725663716814159,0.42187499999999994,0.5777027027027027,0.6148648648648649
"frozenset({'Iris-versicolor', 'petal_length_中', 'sepal_width_低'})","frozenset({'petal_width_中', 'sepal_length_中'})",0.22,0.23333333333333334,0.16,0.7272727272727273,3.116883116883117,1.0,0.10866666666666666,2.811111111111111,0.8707264957264956,0.5454545454545454,0.6442687747035574,0.7064935064935065
"frozenset({'Iris-versicolor', 'petal_length_中', 'sepal_width_低'})",frozenset({'sepal_length_中'}),0.22,0.37333333333333335,0.16,0.7272727272727273,1.948051948051948,1.0,0.07786666666666667,2.297777777777778,0.6239316239316239,0.36923076923076925,0.5647969052224371,0.577922077922078
"frozenset({'Iris-versicolor', 'sepal_length_中'})","frozenset({'petal_length_中', 'sepal_width_低'})",0.22,0.24666666666666667,0.16,0.7272727272727273,2.9484029484029484,1.0,0.10573333333333333,2.7622222222222224,0.8472222222222222,0.5217391304347827,0.6379726468222043,0.687960687960688
"frozenset({'petal_width_中', 'Iris-versicolor', 'petal_length_中', 'sepal_width_低'})",frozenset({'sepal_length_中'}),0.22,0.37333333333333335,0.16,0.7272727272727273,1.948051948051948,1.0,0.07786666666666667,2.297777777777778,0.6239316239316239,0.36923076923076925,0.5647969052224371,0.577922077922078
"frozenset({'petal_width_中', 'petal_length_中', 'sepal_width_低'})","frozenset({'Iris-versicolor', 'sepal_length_中'})",0.22,0.22,0.16,0.7272727272727273,3.3057851239669422,1.0,0.1116,2.8600000000000003,0.8942307692307692,0.5714285714285714,0.6503496503496504,0.7272727272727273
"frozenset({'Iris-versicolor', 'sepal_length_中'})","frozenset({'petal_width_中', 'petal_length_中', 'sepal_width_低'})",0.22,0.22,0.16,0.7272727272727273,3.3057851239669422,1.0,0.1116,2.8600000000000003,0.8942307692307692,0.5714285714285714,0.6503496503496504,0.7272727272727273
"frozenset({'petal_width_中', 'petal_length_中', 'sepal_width_低'})",frozenset({'sepal_length_中'}),0.22,0.37333333333333335,0.16,0.7272727272727273,1.948051948051948,1.0,0.07786666666666667,2.297777777777778,0.6239316239316239,0.36923076923076925,0.5647969052224371,0.577922077922078
"frozenset({'sepal_length_高', 'sepal_width_中'})",frozenset({'Iris-virginica'}),0.16666666666666666,0.3333333333333333,0.12,0.72,2.16,1.0,0.06444444444444444,2.380952380952381,0.6444444444444444,0.3157894736842105,0.58,0.54
"frozenset({'sepal_length_高', 'sepal_width_中'})","frozenset({'petal_length_高', 'Iris-virginica'})",0.16666666666666666,0.29333333333333333,0.12,0.72,2.4545454545454546,1.0,0.07111111111111111,2.5238095238095237,0.711111111111111,0.35294117647058826,0.6037735849056604,0.5645454545454545
"frozenset({'sepal_length_高', 'sepal_width_中'})",frozenset({'petal_width_高'}),0.16666666666666666,0.32,0.12,0.72,2.25,1.0,0.06666666666666667,2.428571428571428,0.6666666666666666,0.3272727272727272,0.5882352941176471,0.5475
"frozenset({'sepal_length_高', 'sepal_width_中'})","frozenset({'petal_length_高', 'petal_width_高'})",0.16666666666666666,0.2733333333333333,0.12,0.72,2.6341463414634148,1.0,0.07444444444444445,2.595238095238095,0.7444444444444445,0.37500000000000006,0.6146788990825688,0.5795121951219512
frozenset({'sepal_length_高'}),"frozenset({'petal_width_高', 'Iris-virginica'})",0.28,0.30666666666666664,0.2,0.7142857142857143,2.329192546583851,1.0,0.11413333333333334,2.4266666666666667,0.7925925925925926,0.5172413793103449,0.5879120879120879,0.6832298136645963
frozenset({'sepal_length_高'}),"frozenset({'petal_length_高', 'petal_width_高', 'Iris-virginica'})",0.28,0.26666666666666666,0.2,0.7142857142857143,2.678571428571429,1.0,0.12533333333333335,2.566666666666667,0.8703703703703706,0.576923076923077,0.6103896103896104,0.7321428571428572
"frozenset({'petal_width_中', 'sepal_length_中'})","frozenset({'Iris-versicolor', 'sepal_width_低'})",0.23333333333333334,0.22666666666666666,0.16666666666666666,0.7142857142857142,3.1512605042016806,1.0,0.11377777777777777,2.7066666666666657,0.8904347826086957,0.5681818181818181,0.6305418719211822,0.7247899159663864
frozenset({'petal_width_中'}),frozenset({'sepal_width_低'}),0.3466666666666667,0.38,0.24666666666666667,0.7115384615384616,1.8724696356275303,1.0,0.11493333333333333,2.1493333333333333,0.7131825703254274,0.513888888888889,0.5347394540942928,0.6803306342780027
"frozenset({'petal_width_中', 'Iris-versicolor'})",frozenset({'sepal_width_低'}),0.32,0.38,0.22666666666666666,0.7083333333333333,1.864035087719298,1.0,0.10506666666666666,2.125714285714285,0.6816608996539792,0.47887323943661975,0.5295698924731181,0.6524122807017543
"frozenset({'Iris-versicolor', 'sepal_width_低'})","frozenset({'petal_length_中', 'sepal_length_中'})",0.22666666666666666,0.24666666666666667,0.16,0.7058823529411765,2.8616852146263914,1.0,0.1040888888888889,2.5613333333333337,0.8412356321839081,0.5106382978723404,0.6095783446121812,0.6772655007949127
"frozenset({'petal_width_中', 'Iris-versicolor', 'sepal_width_低'})","frozenset({'petal_length_中', 'sepal_length_中'})",0.22666666666666666,0.24666666666666667,0.16,0.7058823529411765,2.8616852146263914,1.0,0.1040888888888889,2.5613333333333337,0.8412356321839081,0.5106382978723404,0.6095783446121812,0.6772655007949127
"frozenset({'Iris-versicolor', 'sepal_width_低'})","frozenset({'petal_width_中', 'petal_length_中', 'sepal_length_中'})",0.22666666666666666,0.20666666666666667,0.16,0.7058823529411765,3.4155597722960156,1.0,0.11315555555555556,2.697333333333334,0.9145114942528736,0.5853658536585367,0.62926347009392,0.7400379506641366
"frozenset({'petal_length_高', 'Iris-virginica'})",frozenset({'sepal_length_高'}),0.29333333333333333,0.28,0.20666666666666667,0.7045454545454546,2.516233766233766,1.0,0.12453333333333333,2.436923076923077,0.8527084601339013,0.5636363636363636,0.5896464646464646,0.7213203463203464
"frozenset({'petal_width_中', 'petal_length_中'})",frozenset({'sepal_width_低'}),0.31333333333333335,0.38,0.22,0.7021276595744681,1.8477043673012319,1.0,0.10093333333333332,2.0814285714285714,0.6681376875551632,0.46478873239436613,0.5195607412491421,0.6405375139977604
"frozenset({'petal_width_中', 'petal_length_中'})","frozenset({'Iris-versicolor', 'sepal_width_低'})",0.31333333333333335,0.22666666666666666,0.22,0.7021276595744681,3.097622027534418,1.0,0.14897777777777776,2.5961904761904764,0.9861724036481317,0.6874999999999999,0.6148202494497432,0.8363579474342929
"frozenset({'petal_width_中', 'Iris-versicolor', 'petal_length_中'})",frozenset({'sepal_width_低'}),0.31333333333333335,0.38,0.22,0.7021276595744681,1.8477043673012319,1.0,0.10093333333333332,2.0814285714285714,0.6681376875551632,0.46478873239436613,0.5195607412491421,0.6405375139977604
